,MAINTITLE,S_PARENT_OBJ_ID,S_TC_IN,S_TC_OUT,S_DURATION,EX_OLD_SEG_NUM,EX_OLD_OBJID,S_COMMENTS,S_SESSION,S_DAYS,S_LINEUMPIRE,S_LEGUMPIRE,S_STRIKER,S_NONSTRIKER,S_RUNNER,S_NONRUNNER,S_BOWLER,S_WINNINGBOWL,S_SUPEROVER,S_OVER,S_TEAMSCORE,S_SCORE,S_OFFTHEBAT,S_OVERTHROW,S_SHORTRUN,S_FREEHIT,S_EXTRABALLTYPE,S_NOBALLTYPE,S_BOUNDARYSCORED,S_TYPEOFSHOT,S_BALLTYPE,S_BOUNDARYCOMMENTATORSPICK,S_BOUNDARYCOMMENTATORSNAME,S_CREASEPOSITION,S_3RDUMPIREDECISION,S_WICKETTYPE,S_WICKETTYPE_QUAL,S_FIELDER,S_LOCATION,S_3RDUMPIREREFERRALBY,S_WICKETCOMMENTATORSPICK,S_WICKETCOMMENTATORSNAME,S_BOWLINGANGLE,S_RUNUP,S_APPEAL,S_CATCHAPPEAL,S_RUNOUTAPPEAL,S_LBWAPPEAL,S_STUMPINGAPPEAL,S_HANDLINGTHEBALLAPPEAL,S_OBSTRUCTINGFIELDERAPPEAL,S_UMPIREAPPEAL,S_WARNINGGIVEN,S_FIELDERNAME,S_FIELDERPOSITION,EX_FIELDINGTYPE,EX_FIELDINGTYPE1,S_RELAY,S_DIVE,S_JUMP,S_CHASETYPE,S_POORFIELDING,S_BACKUP,S_BACKUPTYPE,S_COMMENTATORSPICK,S_COMMENTATORSNAME,S_MISSEDCHANCE,S_MISSEDCHANCETYPE,S_MILESTONE,S_MILESTONETYPE,S_BATTINGMILESTONE,S_BATTINGMILESTONEDESC,S_BOWLINGMILESTONE,S_BOWLINGMILESTONEDESC,S_WICKETKEEPINGMILESTONE,S_WICKETKEEPINGMILESTONEDESC,S_FIELDINGMILESTONE,S_FIELDINGMILESTONEDESC,S_ALLROUNDMILESTONE,S_ALLROUNDMILESTONEDESC,S_PARTNERSHIPMILESTONE,S_PARTNERSHIPMILESTONEDESC,S_INDIVIDUALMILESTONEPLAYER,S_INDIVIDUALMILESTONEDESC,S_UMPIRINGMILESTONE,S_UMPIRINGMILESTONEDESC,S_UMPIRINGCOMMENTATORSPICK,S_UMPIRINGCOMMENTATORSNAME,S_CAPTAINCYCOMMENTATORSPICK,S_CAPTAINCYCOMMENTATORSNAME,S_BOWLERSRUNUPCOMMENTATORSPICK,S_BOWLERSRUNUPCOMMENTATORSNAME,S_RUNNINGBWWICKETSCOMMENTATORSPICK,S_RUNNINGBWWICKETSCOMMENTATORSNAME,S_WICKETKEEPINGCOMMENTATORSPICK,S_WICKETKEEPINGCOMMENTATORSNAME,S_BATTINGTYPECOMMENTATORSPICK,S_BATTINGTYPECOMMENTATORSNAME,S_BOWLINGTYPECOMMENTATORSPICK,S_BOWLINGTYPECOMMENTATORSNAME,S_FIELDINGCOMMENTATORSPICK,S_FIELDINGCOMMENTATORSNAME,S_BATSMANWALKINGOFFBEFOREUMPIREDECISION,S_FIELDINGCAPTAINRECALLINGBATSMAN,S_FIELDERAPPLAUDINGBATSMEN,S_FIELDERDECLARINGBOUNDARYONHISOWN,S_ACCEPTINGADROPCATCH,S_UNNECESSARYAPPEALS,S_BATSMANNOTACCEPTINGUMPIREDECISION,S_BODYLINEBOWLING,S_NEGATIVEBOWLING,S_BALLTAMPERING,S_PITCHTAMPERING,S_BOWLINGSPEED,S_GRAPHICS,S_PLAYINGCONDITION,S_GENERALANALYSIS,S_INTERACTION,S_EMOTION,S_EMOTIONPLAYERNAME,S_EMOTIONALASPECTS,S_GESTURE,S_PLAYERSHOWINGGESTURE,S_CAMERAVIEW,S_NORMALCROWD,S_CHEERLEADERS,S_CATCHBYCROWD,S_BANNER,S_MEXICANWAVES,S_COMMENTATORSBOX,S_PAVILLIONDUGOUTDRESSINGROOM,S_SCOREBOARD,S_ELECTRONICDISPLAY,S_FLAGVIEW,S_GROUND,S_OUTSIDESTADIUM,S_PITCH,S_STUMPVIEW,S_TROPHY,S_TEAMWALKINGINTOTHEFIELD,S_PLAYERWALKINGINTOTHEFIELD,S_UMPIRESWALKINGINTOTHEFIELD,S_FIELDERSCLOSINGIN,S_CAMERASHOTTYPE,S_CELEBRITYFOCUS,S_STYLESTATEMENT,S_EXTRAS,S_BRANDFOCUS,S_USUSALCRICKETGEAR,S_PLAYERINTERVIEW,S_MEMORABILIA,S_PLAYERCELEBRATION,S_INTERRUPTION,S_DUETOINCORRECTUMPIRING,S_LIGHTSFAIL,S_BADWEATHER,S_CROWDUNREST,S_SIGHTSCREENADJUSTMENT,S_STREAKERONFIELD,S_BEES,S_DOG,S_BIRD_BIRDS,S_BALLCHANGE,S_DRINKSBREAK,S_ADHOCDRINKSBREAK,S_INNINGSBREAK,S_ROLLINGTHEPITCH,S_BALLLOST,S_CHANGEOFGEAR,S_INJURY,S_CROWDINVASION,S_UNUSUAL,S_REPLAY,S_REPLAYOVER,S_TOTALTEAMWICKET,S_PITCHREPORT,S_TOSS,S_TEAMAREPRESENTATIVE,S_TEAMBREPRESENTATIVE,S_INTERVIEW,S_PRACTICESESSIONS,S_PRESENTATION,S_PRIZEDISTRIBUTION,S_VICTORYLAP,S_ADDITIONALEVENTS,S_EVENTS,S_EVENTTYPE
93,SEGMENT_183,1221976,4759000,4779000,None,183,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,53.0,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
94,SEGMENT_184,1221976,4782000,4813000,None,184,1327628,KID,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
95,SEGMENT_185,1221976,4816000,4832000,None,185,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,53.1,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
96,SEGMENT_186,1221976,4832000,4852000,None,186,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,53.2,161,161,0,,,,,,,,Off_Spin,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,Bowled,PLAYED_ON,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,OVER_THE_WICKET,Short,,,,,,,,None,,,,,,,,,,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
97,SEGMENT_187,1221976,4856000,4883000,None,187,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,53.2,161,161,0,,,,,,,,Off_Spin,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,Bowled,PLAYED_ON,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,OVER_THE_WICKET,Short,,,,,,,,None,,,,,,,,,,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2,None,None,,,None,None,,,,,,None,,
98,SEGMENT_188,1221976,4886000,4950000,None,188,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,MISBAH-UL-HAQ,CONSULTATION,,,,,,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,ZOOM,,,,,,,,,"ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None","ADHOCDRINKSBREAK,None",,,,,None,None,,,None,None,,,,,,None,,
99,SEGMENT_189,1221976,4950000,4991000,None,189,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,53.2,161,161,0,,,,,,,,Off_Spin,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,Bowled,PLAYED_ON,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,OVER_THE_WICKET,Short,,,,,,,,None,,,,,,,,,,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,BRUCE YARDLEY:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,BANNER,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2,None,None,,,None,None,,,,,,None,,
100,SEGMENT_19,1221976,748000,771000,None,19,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.4,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
101,SEGMENT_190,1221976,4995000,5006000,None,190,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Misbah-ul-Haq,Kamran Akmal,,,Harbhajan Singh,,,53.3,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
102,SEGMENT_191,1221976,5006000,5033000,None,191,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Misbah-ul-Haq,Kamran Akmal,,,Harbhajan Singh,,,53.4,162,162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
103,SEGMENT_192,1221976,5035000,5055000,None,192,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
104,SEGMENT_193,1221976,5059000,5066000,None,193,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Misbah-ul-Haq,,,Harbhajan Singh,,,53.5,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
105,SEGMENT_194,1221976,5069000,5078000,None,194,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,SCORECARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
106,SEGMENT_195,1221976,5081000,5098000,None,195,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Misbah-ul-Haq,,,Harbhajan Singh,,,54.0,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
107,SEGMENT_196,1221976,5098000,5132000,None,196,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,"BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD",ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
108,SEGMENT_197,1221976,5136000,5172000,None,197,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,54.1,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
109,SEGMENT_198,1221976,5175000,5191000,None,198,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,54.2,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
110,SEGMENT_199,1221976,5191000,5207000,None,199,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,54.3,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
111,SEGMENT_2,1221976,7000,187000,None,2,1327628,HIGHLIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,,,,,,,,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
112,SEGMENT_20,1221976,771000,786000,None,20,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.5,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
113,SEGMENT_200,1221976,5211000,5229000,None,200,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,54.4,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
114,SEGMENT_201,1221976,5232000,5251000,None,201,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,54.5,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
115,SEGMENT_202,1221976,5255000,5274000,None,202,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,55.0,162,162,0,,,,,,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,Short Leg,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,,,,,None,,Wasim Jaffer,Short Leg,,,,,,,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,CATCH,Easy,,None,None,,,,,,,,,,,,None,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
116,SEGMENT_203,1221976,5278000,5298000,None,203,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,55.0,162,162,0,,,,,,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,Short Leg,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,,,,,None,,Wasim Jaffer,Short Leg,,,,,,,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,CATCH,Easy,,None,None,,,,,,,,,,,,None,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,None,None,,,None,None,,,,,,None,,
117,SEGMENT_204,1221976,5298000,5312000,None,204,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Misbah-ul-Haq,,,Harbhajan Singh,,,55.1,162,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
118,SEGMENT_205,1221976,5316000,5322000,None,205,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Misbah-ul-Haq,Kamran Akmal,,,Anil Kumble,,,55.0,162,162,0,,,,,,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,Short Leg,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,,,,,None,,Wasim Jaffer,Short Leg,,,,,,,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,CATCH,Easy,,None,None,,,,,,,,,,,,None,,,,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,BRUCE YARDLEY:FIELDING:False,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,None,None,,,None,None,,,,,,None,,
